"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-07 01:00:00",130,45.21345,2.180117,1.356617,46.54085,2.195,1.72255,52.8234,2.283384,1.592133
"2017-12-07 02:00:00",131,45.15039,2.1792,1.355917,46.54,2.195,1.720617,52.8069,2.2832,1.590716
"2017-12-07 03:00:00",132,45.15019,2.1792,1.3558,46.539,2.195,1.718333,52.8036,2.2832,1.58875
"2017-12-07 04:00:00",133,45.09965,2.178467,1.355133,46.53797,2.195,1.7161,52.80038,2.2832,1.586883
"2017-12-07 05:00:00",134,45.0739,2.1781,1.354433,46.53733,2.195,1.714767,52.79853,2.2832,1.585783
"2017-12-07 06:00:00",135,45.07388,2.1781,1.35445,46.49643,2.19445,1.7119,52.795,2.2832,1.583683
"2017-12-07 07:00:00",136,45.07298,2.1781,1.353733,46.45617,2.1939,1.7104,52.79138,2.2832,1.581566
"2017-12-07 08:00:00",137,45.07248,2.1781,1.353333,46.455,2.1939,1.707883,52.78895,2.2832,1.58015
"2017-12-07 09:00:00",138,45.07242,2.1781,1.3533,46.45395,2.1939,1.705733,52.786,2.2832,1.578383
"2017-12-07 10:00:00",139,45.07203,2.1781,1.353017,46.45308,2.1939,1.703933,52.75576,2.2828,1.577233
"2017-12-07 11:00:00",140,45.04637,2.1777,1.352367,46.45218,2.1939,1.702117,52.69583,2.282,1.575233
"2017-12-07 12:00:00",141,44.99696,2.1769,1.352567,46.45149,2.1939,1.7007,52.69368,2.282,1.573933
"2017-12-07 13:00:00",142,44.99678,2.1769,1.352417,46.41133,2.1933,1.699283,52.69217,2.282,1.573067
"2017-12-07 14:00:00",143,44.99709,2.1769,1.352667,46.37078,2.1927,1.697033,52.68998,2.282,1.57175
"2017-12-07 15:00:00",144,44.99667,2.1769,1.3523,46.3704,2.1927,1.696317,52.68826,2.282,1.570783
"2017-12-07 16:00:00",145,44.99705,2.1769,1.35265,46.36978,2.1927,1.69505,52.68745,2.282,1.570283
"2017-12-07 17:00:00",146,44.99665,2.1769,1.3523,46.36938,2.1927,1.694267,52.68715,2.282,1.570133
"2017-12-07 18:00:00",147,44.9969,2.1769,1.352517,46.36893,2.1927,1.693417,52.68486,2.282,1.568767
"2017-12-07 19:00:00",148,44.99707,2.1769,1.352633,46.36841,2.1927,1.692367,52.68457,2.282,1.568617
"2017-12-07 20:00:00",149,44.99715,2.1769,1.3527,46.36772,2.1927,1.69105,52.68205,2.282,1.567167
"2017-12-07 21:00:00",150,44.92221,2.1758,1.3523,46.36687,2.1927,1.689384,52.68007,2.282,1.566
"2017-12-07 22:00:00",151,44.92203,2.1758,1.352133,46.36625,2.1927,1.688233,52.67801,2.282,1.564817
"2017-12-07 23:00:00",152,44.9217,2.1758,1.351867,46.35244,2.192517,1.686883,52.67615,2.282,1.563717
"2017-12-08 00:00:00",153,44.92195,2.1758,1.352067,46.28605,2.1916,1.685233,52.67303,2.282,1.561917
