"TOA5","S6111","CR2xx","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_2"
"TIMESTAMP","RECORD","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","",""
"","","Avg","Avg","Avg"
"2017-12-18 16:00:00",409,39.7251,2.1102,1.459633
"2017-12-18 17:00:00",410,39.72596,2.1102,1.460933
"2017-12-18 18:00:00",411,39.72647,2.1102,1.461667
"2017-12-18 19:00:00",412,39.72625,2.1102,1.461333
"2017-12-18 20:00:00",413,39.72618,2.1102,1.461283
"2017-12-18 21:00:00",414,39.72632,2.1102,1.461467
"2017-12-18 22:00:00",415,39.72607,2.1102,1.461067
"2017-12-18 23:00:00",416,39.78456,2.1112,1.460833
"2017-12-19 00:00:00",417,39.79583,2.1114,1.46015
"2017-12-19 01:00:00",418,39.79555,2.1114,1.4597
"2017-12-19 02:00:00",419,39.7481,2.1106,1.45895
"2017-12-19 03:00:00",420,39.72423,2.1102,1.458367
"2017-12-19 04:00:00",421,39.72377,2.1102,1.457683
"2017-12-19 05:00:00",422,39.72332,2.1102,1.457033
"2017-12-19 06:00:00",423,39.72303,2.1102,1.456633
